sheet	context	row_1based	term	excerpt
Supplementary Data 16	mouse	365	NK	6.84588877802435e-29 | 0.512763910898523 | 0.683 | 0.352 | 1.51157224218778e-24 | GZMC+ NK | Os9
Supplementary Data 16	mouse	366	NK	7.39241475859313e-29 | 0.552947239140019 | 0.449 | 0.146 | 1.63224517869736e-24 | GZMC+ NK | Tcrg-C4
Supplementary Data 16	mouse	367	NK	1.19495279974346e-28 | 0.518183345854852 | 0.313 | 0.068 | 2.63845578183355e-24 | GZMC+ NK | Osgin1
Supplementary Data 16	mouse	368	NK	9.43944677013401e-28 | 0.511163965503166 | 0.762 | 0.427 | 2.08422984684559e-23 | GZMC+ NK | Cd226
Supplementary Data 16	mouse	369	NK	2.52233463244984e-27 | 0.513758700027919 | 0.608 | 0.278 | 5.56931486844925e-23 | GZMC+ NK | Pglyrp1
Supplementary Data 16	mouse	370	NK	3.10880036018077e-27 | 0.401824827613204 | 0.43 | 0.142 | 6.86423119527913e-23 | GZMC+ NK | Lat2
Supplementary Data 16	mouse	371	NK	3.26998729808597e-27 | 0.508884826583904 | 0.585 | 0.262 | 7.22013195417381e-23 | GZMC+ NK | Nedd4
Supplementary Data 16	mouse	372	NK	4.99747005818227e-27 | 0.462897255312681 | 0.46 | 0.16 | 1.10344138884664e-22 | GZMC+ NK | Trip4
Supplementary Data 16	mouse	373	NK	4.16362714300418e-26 | 0.453571952593748 | 0.46 | 0.166 | 9.19328873175323e-22 | GZMC+ NK | Rnf130
Supplementary Data 16	mouse	374	NK	2.50228482695e-25 | 0.437763127468784 | 0.517 | 0.209 | 5.52504489790561e-21 | GZMC+ NK | Tbx21
Supplementary Data 16	mouse	375	NK	1.25409268760734e-24 | 0.499695416714185 | 0.521 | 0.22 | 2.769036654237e-20 | GZMC+ NK | Coro2a
Supplementary Data 16	mouse	376	NK	2.37374800176399e-24 | 0.458528913362062 | 0.392 | 0.127 | 5.24123558789489e-20 | GZMC+ NK | Ahr
Supplementary Data 16	mouse	377	NK	4.99225699328304e-24 | 0.418318188663206 | 0.849 | 0.565 | 1.10229034411689e-19 | GZMC+ NK | Gpx4
Supplementary Data 16	mouse	378	NK	6.61898810418894e-24 | 0.413069277843802 | 0.411 | 0.141 | 1.46147257340492e-19 | GZMC+ NK | Mgat4a
Supplementary Data 16	mouse	379	NK	1.48721360313625e-23 | 0.462856759937275 | 0.396 | 0.137 | 3.28376763572484e-19 | GZMC+ NK | Hvcn1
Supplementary Data 16	mouse	380	NK	1.77232577798115e-22 | 0.422842565643005 | 0.592 | 0.287 | 3.91329531778238e-18 | GZMC+ NK | Litaf
Supplementary Data 16	mouse	381	NK	8.94740965983749e-22 | 0.472295108941266 | 0.268 | 0.065 | 1.97558805289212e-17 | GZMC+ NK | Gcnt2
Supplementary Data 16	mouse	382	NK	1.05997034649952e-21 | 0.429584701194531 | 0.657 | 0.35 | 2.34041452507095e-17 | GZMC+ NK | Plek
Supplementary Data 16	mouse	383	NK	1.12940500369721e-21 | 0.419533244734939 | 0.536 | 0.246 | 2.49372624816345e-17 | GZMC+ NK | Rin3
Supplementary Data 16	mouse	384	NK	2.60848014444287e-21 | 0.40885198347781 | 0.438 | 0.173 | 5.75952415892986e-17 | GZMC+ NK | Cd200r1
Supplementary Data 16	mouse	385	NK	2.8102284005998e-21 | 0.439771326093292 | 0.879 | 0.654 | 6.20498430852436e-17 | GZMC+ NK | Nabp1
Supplementary Data 16	mouse	386	NK	1.69792771489027e-20 | 0.46123671126312 | 0.653 | 0.361 | 3.74902439447772e-16 | GZMC+ NK | Kctd12
Supplementary Data 16	mouse	387	NK	1.78464812536491e-20 | 0.492351058472233 | 0.245 | 0.059 | 3.94050306080571e-16 | GZMC+ NK | Klri2
Supplementary Data 16	mouse	388	NK	2.82532970692095e-20 | 0.464939373593661 | 0.555 | 0.281 | 6.23832799288145e-16 | GZMC+ NK | Pag1
Supplementary Data 16	mouse	389	NK	6.12132401367911e-20 | 0.405381907926039 | 0.343 | 0.114 | 1.35158834222035e-15 | GZMC+ NK | Cd9
Supplementary Data 16	mouse	390	NK	7.16800656095569e-20 | 0.44061268798124 | 0.46 | 0.199 | 1.58269584865902e-15 | GZMC+ NK | Snhg5
Supplementary Data 16	mouse	391	NK	7.27749284112648e-20 | 0.405270117796233 | 0.86 | 0.615 | 1.60687041932073e-15 | GZMC+ NK | Pik3r1
Supplementary Data 16	mouse	392	NK	1.40212472526931e-19 | 0.420469108679099 | 0.325 | 0.105 | 3.09589139339464e-15 | GZMC+ NK | Myo6
Supplementary Data 16	mouse	393	NK	4.06786799566188e-19 | 0.460376837199991 | 0.755 | 0.486 | 8.98185253442144e-15 | GZMC+ NK | Cebpb
Supplementary Data 16	mouse	394	NK	4.30789899148815e-19 | 0.419006719301448 | 0.445 | 0.189 | 9.51184097320583e-15 | GZMC+ NK | Pecam1
Supplementary Data 16	mouse	395	NK	7.09890943178492e-19 | 0.456569900261372 | 0.577 | 0.332 | 1.56743920253811e-14 | GZMC+ NK | Sppl2a
Supplementary Data 16	mouse	396	NK	1.39047764987559e-17 | 0.651131506938881 | 0.453 | 0.204 | 3.0701746509253e-13 | GZMC+ NK | Ccl3
Supplementary Data 16	mouse	397	NK	9.2439546179551e-17 | 0.457873008760739 | 0.423 | 0.188 | 2.04106517964449e-12 | GZMC+ NK | Hilpda
Supplementary Data 16	mouse	398	NK	1.68003143423827e-14 | 0.631804772964602 | 0.649 | 0.529 | 3.70950940679811e-10 | GZMC+ NK | Cd74
Supplementary Data 16	mouse	399	NK	1.93369101842316e-11 | 0.419897787704401 | 0.377 | 0.187 | 4.26958976867833e-07 | GZMC+ NK | Ccr2
Supplementary Data 16	mouse	400	NK	2.98571824101259e-07 | 0.407559734848412 | 0.192 | 0.083 | 0.0065924658761558 | GZMC+ NK | Klra9
Supplementary Data 16	mouse	422	NK	2.23560561358315e-36 | 0.409686950104297 | 0.221 | 0.001 | 4.9362171947916e-32 | Il17a+ γδT | Kcnk1
Supplementary Data 16	mouse	1128	NK	5.31136448475482e-38 | 0.658642597432065 | 0.62 | 0.271 | 1.17274927823387e-33 | Treg | Tank
Supplementary Data 16	mouse	1146	NK	6.07707492900835e-33 | 1.30993187147546 | 0.164 | 0.013 | 1.34181814432504e-28 | Treg | Penk
Supplementary Data 17	mouse	227	NK	2.97704557626998e-100 | 2.25083902365953 | 0.99 | 0.466 | 6.57331663240412e-96 | Control | Alb | GZMC- NK
Supplementary Data 17	mouse	228	NK	7.62910356394669e-43 | 1.37768769631953 | 0.737 | 0.123 | 1.68450606691943e-38 | Control | Apoa2 | GZMC- NK
Supplementary Data 17	mouse	229	NK	4.91296775100281e-37 | 1.26474642953409 | 0.784 | 0.315 | 1.08478327942142e-32 | Control | Trf | GZMC- NK
Supplementary Data 17	mouse	230	NK	8.70343291011226e-35 | 0.485118684407501 | 1 | 1 | 1.92171798655279e-30 | Control | Gm42418 | GZMC- NK
Supplementary Data 17	mouse	231	NK	8.18378071019318e-26 | 1.04780842396828 | 0.546 | 0.11 | 1.80697878081065e-21 | Control | Ttr | GZMC- NK
Supplementary Data 17	mouse	232	NK	6.29958249675271e-25 | 0.978083626014138 | 0.5 | 0.073 | 1.390947815283e-20 | Control | Gc | GZMC- NK
Supplementary Data 17	mouse	233	NK	6.98092494883684e-25 | 1.00267489217138 | 0.577 | 0.187 | 1.54138822870317e-20 | Control | Apoa1 | GZMC- NK
Supplementary Data 17	mouse	234	NK	2.34766168659269e-24 | 0.752464120815592 | 0.912 | 0.845 | 5.18363700399666e-20 | Control | Apoe | GZMC- NK
Supplementary Data 17	mouse	235	NK	1.34164052681143e-21 | 0.85094628711549 | 0.402 | 0.041 | 2.96234228319964e-17 | Control | Serpina1c | GZMC- NK
Supplementary Data 17	mouse	236	NK	1.8733863981892e-20 | 0.768412855237935 | 0.325 | 0.014 | 4.13643716720176e-16 | Control | Mup3 | GZMC- NK
Supplementary Data 17	mouse	237	NK	4.55248880939458e-20 | 0.849062060589285 | 0.402 | 0.059 | 1.00518952911432e-15 | Control | Apob | GZMC- NK
Supplementary Data 17	mouse	238	NK	1.59578983162756e-19 | 0.775025943961648 | 0.387 | 0.041 | 3.52350394823365e-15 | Control | Apoc3 | GZMC- NK
Supplementary Data 17	mouse	239	NK	4.72018377456327e-19 | 0.791891805203345 | 0.423 | 0.078 | 1.04221657742357e-14 | Control | Scd1 | GZMC- NK
Supplementary Data 17	mouse	240	NK	3.79317494410116e-18 | 0.797660511004456 | 0.407 | 0.087 | 8.37533027657536e-14 | Control | Ahsg | GZMC- NK
Supplementary Data 17	mouse	241	NK	2.4405002426756e-17 | 0.599658394281855 | 0.278 | 0.014 | 5.38862453582772e-13 | Control | Car3 | GZMC- NK
Supplementary Data 17	mouse	242	NK	9.01570452183833e-17 | 0.746859790688292 | 0.737 | 0.47 | 1.9906675584219e-12 | Control | Selenop | GZMC- NK
Supplementary Data 17	mouse	243	NK	9.27707861907625e-17 | 0.706440027209276 | 0.361 | 0.059 | 2.04837895909204e-12 | Control | Serpina1b | GZMC- NK
Supplementary Data 17	mouse	244	NK	9.66084057853472e-17 | 0.897610554453725 | 0.613 | 0.297 | 2.13311359974047e-12 | Control | Zbtb20 | GZMC- NK
Supplementary Data 17	mouse	245	NK	3.258164237292e-15 | 0.563263294111858 | 0.938 | 0.785 | 7.19402663594073e-11 | Control | Ugcg | GZMC- NK
Supplementary Data 17	mouse	246	NK	3.56631568445428e-15 | 0.618184500843238 | 0.278 | 0.018 | 7.87442503127506e-11 | Control | Bhmt | GZMC- NK
Supplementary Data 17	mouse	247	NK	7.17868938256025e-15 | 0.703462403967106 | 0.655 | 0.315 | 1.5850546156693e-10 | Control | Apoc1 | GZMC- NK
Supplementary Data 17	mouse	248	NK	1.11656939662274e-14 | 0.597692139445937 | 0.309 | 0.059 | 2.465385227743e-10 | Control | Kng1 | GZMC- NK
Supplementary Data 17	mouse	249	NK	1.16249740076993e-14 | 0.633088629289378 | 0.309 | 0.037 | 2.5667942609e-10 | Control | Cps1 | GZMC- NK
Supplementary Data 17	mouse	250	NK	1.3584479980278e-14 | 1.06206544863068 | 0.505 | 0.146 | 2.99945317964538e-10 | Control | Klra4 | GZMC- NK
Supplementary Data 17	mouse	251	NK	6.95922943682286e-14 | 0.595955604769591 | 0.294 | 0.046 | 1.53659785965049e-09 | Control | Ces1c | GZMC- NK
Supplementary Data 17	mouse	252	NK	7.35628688106831e-14 | 0.451311356293807 | 1 | 0.977 | 1.62426814333988e-09 | Control | Lars2 | GZMC- NK
Supplementary Data 17	mouse	253	NK	1.4351514655813e-13 | 0.638657445778125 | 0.711 | 0.356 | 3.16881443600351e-09 | Control | Sell | GZMC- NK
Supplementary Data 17	mouse	254	NK	2.08574572181887e-13 | 0.771212751133691 | 0.387 | 0.128 | 4.60532655377607e-09 | Control | Fabp1 | GZMC- NK
Supplementary Data 17	mouse	255	NK	3.38669928069313e-13 | 0.704215394761628 | 0.474 | 0.242 | 7.47783201177042e-09 | Control | D1Ertd622e | GZMC- NK
Supplementary Data 17	mouse	256	NK	5.27843724356163e-13 | 0.545790255968225 | 0.268 | 0.027 | 1.16547894337841e-08 | Control | Serpina1d | GZMC- NK
Supplementary Data 17	mouse	257	NK	6.65292931870928e-13 | 0.423205364978357 | 1 | 0.968 | 1.46896679357101e-08 | Control | AY036118 | GZMC- NK
Supplementary Data 17	mouse	258	NK	1.51308659030394e-12 | 0.585880215137065 | 0.345 | 0.091 | 3.34089519139109e-08 | Control | Fgb | GZMC- NK
Supplementary Data 17	mouse	259	NK	4.01679965735805e-12 | 0.462523873900352 | 0.216 | 0.014 | 8.86909364344658e-08 | Control | Tinagl1 | GZMC- NK
Supplementary Data 17	mouse	260	NK	4.52426544493172e-12 | 0.678596804781923 | 0.304 | 0.064 | 9.98957810240925e-08 | Control | Serpina3k | GZMC- NK
Supplementary Data 17	mouse	261	NK	5.36981383967375e-12 | 0.476692240524737 | 0.918 | 0.817 | 1.18565489579996e-07 | Control | Serinc3 | GZMC- NK
Supplementary Data 17	mouse	262	NK	8.52478828919519e-12 | 0.43209176340328 | 0.155 | 0 | 1.8822732542543e-07 | Control | Tdo2 | GZMC- NK
Supplementary Data 17	mouse	263	NK	1.27351491973167e-11 | 0.49556597718204 | 0.876 | 0.648 | 2.81192094276752e-07 | Control | Klrb1c | GZMC- NK
Supplementary Data 17	mouse	264	NK	1.33076872627367e-11 | 0.520405343552576 | 0.897 | 0.831 | 2.93833734761227e-07 | Control | Ccnd2 | GZMC- NK
Supplementary Data 17	mouse	265	NK	1.40433148160401e-11 | 0.577397420135123 | 0.763 | 0.507 | 3.10076391138165e-07 | Control | Satb1 | GZMC- NK
Supplementary Data 17	mouse	266	NK	3.06046109791297e-11 | 0.545082219159762 | 0.784 | 0.635 | 6.75749810419184e-07 | Control | Klrc2 | GZMC- NK
Supplementary Data 17	mouse	267	NK	3.49077396920763e-11 | 0.651069276754451 | 0.448 | 0.205 | 7.70762892401045e-07 | Control | C3 | GZMC- NK
Supplementary Data 17	mouse	268	NK	4.58290876564939e-11 | 0.617969448915511 | 0.299 | 0.064 | 1.01190625545538e-06 | Control | Cyp2e1 | GZMC- NK
Supplementary Data 17	mouse	269	NK	5.53429555474072e-11 | 0.578470866287805 | 0.536 | 0.292 | 1.22197245848675e-06 | Control | Cd9 | GZMC- NK
Supplementary Data 17	mouse	270	NK	9.06674349465259e-11 | 0.509776472786938 | 0.289 | 0.055 | 2.00193696361929e-06 | Control | Mgst1 | GZMC- NK
Supplementary Data 17	mouse	271	NK	1.14415254412249e-10 | 0.404250416543167 | 0.186 | 0.009 | 2.52628881742246e-06 | Control | Slco1b2 | GZMC- NK
Supplementary Data 17	mouse	272	NK	1.9564007527779e-10 | 0.670303897472861 | 0.577 | 0.297 | 4.3197328621336e-06 | Control | Klri2 | GZMC- NK
Supplementary Data 17	mouse	273	NK	2.16808107976773e-10 | 0.816155391351077 | 0.526 | 0.215 | 4.78712302412714e-06 | Control | Klra8 | GZMC- NK
Supplementary Data 17	mouse	274	NK	2.69950826067573e-10 | 0.503469536406906 | 0.284 | 0.091 | 5.96051423957201e-06 | Control | Gstm1 | GZMC- NK
Supplementary Data 17	mouse	275	NK	2.8126294389613e-10 | 0.506442439129008 | 0.247 | 0.037 | 6.21028580122655e-06 | Control | Rbp4 | GZMC- NK
Supplementary Data 17	mouse	276	NK	2.94313303456628e-10 | 0.311888134287228 | 0.763 | 0.79 | 6.49843774032235e-06 | Control | Ikzf1 | GZMC- NK
Supplementary Data 17	mouse	277	NK	3.14266632402934e-10 | 0.381986919051216 | 0.567 | 0.543 | 6.93900724345678e-06 | Control | mt-Atp8 | GZMC- NK
Supplementary Data 17	mouse	278	NK	4.22063742398337e-10 | 0.452195018413385 | 0.216 | 0.027 | 9.31916743215527e-06 | Control | Pigr | GZMC- NK
Supplementary Data 17	mouse	279	NK	1.03398778873782e-09 | 0.478584849783153 | 0.242 | 0.064 | 2.2830450375331e-05 | Control | Igfbp4 | GZMC- NK
Supplementary Data 17	mouse	280	NK	1.07907472259339e-09 | 0.474997944667199 | 0.351 | 0.123 | 2.38259698748621e-05 | Control | Dnase1l3 | GZMC- NK
Supplementary Data 17	mouse	281	NK	1.17485263036007e-09 | 0.598542888854287 | 0.577 | 0.342 | 2.59407460783504e-05 | Control | Il18r1 | GZMC- NK
Supplementary Data 17	mouse	282	NK	1.39966894856337e-09 | 0.38548819114944 | 0.948 | 0.753 | 3.09046903842792e-05 | Control | Prf1 | GZMC- NK
Supplementary Data 17	mouse	283	NK	2.00642807282061e-09 | 0.465257303879482 | 0.407 | 0.21 | 4.4301931847879e-05 | Control | Gsap | GZMC- NK
Supplementary Data 17	mouse	284	NK	2.46607531290931e-09 | 0.435614423062421 | 0.17 | 0.014 | 5.44509429090376e-05 | Control | F2 | GZMC- NK
Supplementary Data 17	mouse	285	NK	2.51463318463878e-09 | 0.515713581838168 | 0.253 | 0.055 | 5.55231007168243e-05 | Control | Serpina1a | GZMC- NK
Supplementary Data 17	mouse	286	NK	2.94561248372738e-09 | 0.479809310304802 | 0.32 | 0.187 | 6.50391236407005e-05 | Control | Cat | GZMC- NK
Supplementary Data 17	mouse	287	NK	2.99538335487589e-09 | 0.510399115303702 | 0.366 | 0.192 | 6.61380644756597e-05 | Control | Rbpms | GZMC- NK
Supplementary Data 17	mouse	288	NK	4.04345457457651e-09 | 0.542189771726845 | 0.335 | 0.155 | 8.92794770066493e-05 | Control | Ptprb | GZMC- NK
Supplementary Data 17	mouse	289	NK	4.17238796747593e-09 | 0.354199732184104 | 0.149 | 0.005 | 9.21263263218686e-05 | Control | Hamp2 | GZMC- NK
Supplementary Data 17	mouse	290	NK	5.519174684534e-09 | 0.314124206247957 | 0.722 | 0.721 | 0.000121863377034511 | Control | Prpf4b | GZMC- NK
Supplementary Data 17	mouse	291	NK	5.91143847858917e-09 | 0.500978047887643 | 0.201 | 0.041 | 0.000130524561607249 | Control | Pzp | GZMC- NK
Supplementary Data 17	mouse	292	NK	6.17230742815661e-09 | 0.400630419412383 | 0.201 | 0.023 | 0.000136284548013698 | Control | Cdo1 | GZMC- NK
Supplementary Data 17	mouse	293	NK	6.77087303535791e-09 | 0.358416037911639 | 0.948 | 0.785 | 0.000149500876620703 | Control | Fcer1g | GZMC- NK
Supplementary Data 17	mouse	294	NK	7.75689583575155e-09 | 0.403098885762907 | 0.469 | 0.352 | 0.000171272260053394 | Control | Stag1 | GZMC- NK
Supplementary Data 17	mouse	295	NK	9.31951847321956e-09 | 0.413335687165126 | 0.16 | 0.027 | 0.000205774967888688 | Control | Mug1 | GZMC- NK
Supplementary Data 17	mouse	296	NK	9.54424634294099e-09 | 0.465475744387209 | 0.593 | 0.397 | 0.000210736959252137 | Control | Pde2a | GZMC- NK
Supplementary Data 17	mouse	297	NK	1.45256756362088e-08 | 0.374912029049241 | 0.897 | 0.676 | 0.000320726918047491 | Control | Irf8 | GZMC- NK
Supplementary Data 17	mouse	298	NK	1.46702657761329e-08 | 0.32919160755254 | 0.366 | 0.288 | 0.000323919468337015 | Control | Tm9sf2 | GZMC- NK
Supplementary Data 17	mouse	299	NK	2.55470080926367e-08 | 0.461740012177401 | 0.67 | 0.58 | 0.000564077938685418 | Control | Cbl | GZMC- NK
Supplementary Data 17	mouse	300	NK	2.8743282262304e-08 | 0.393130477909409 | 0.196 | 0.027 | 0.000634651672351672 | Control | Serpinc1 | GZMC- NK
Supplementary Data 17	mouse	301	NK	3.74165038268265e-08 | 0.460312007557026 | 0.742 | 0.489 | 0.000826156404496329 | Control | Ncr1 | GZMC- NK
Supplementary Data 17	mouse	302	NK	3.86449952966391e-08 | 0.43091313521072 | 0.186 | 0.041 | 0.000853281496149791 | Control | Cyp3a11 | GZMC- NK
Supplementary Data 17	mouse	303	NK	6.79716224354433e-08 | 0.407650664870292 | 0.51 | 0.416 | 0.00150081342337459 | Control | Qk | GZMC- NK
Supplementary Data 17	mouse	304	NK	6.83559757373377e-08 | 0.416047495435973 | 0.49 | 0.224 | 0.00150929994428042 | Control | Cma1 | GZMC- NK
Supplementary Data 17	mouse	305	NK	7.71726338875184e-08 | 0.403206924647009 | 0.186 | 0.027 | 0.00170397175623641 | Control | Mat1a | GZMC- NK
Supplementary Data 17	mouse	306	NK	9.20436191810886e-08 | 0.394388808063626 | 0.222 | 0.05 | 0.00203232311151844 | Control | Aldob | GZMC- NK
Supplementary Data 17	mouse	307	NK	9.72378070824282e-08 | 0.335271797547283 | 0.18 | 0.041 | 0.00214701078038001 | Control | Plg | GZMC- NK
Supplementary Data 17	mouse	308	NK	9.8595358779656e-08 | 0.382092456367317 | 0.263 | 0.123 | 0.00217698552185481 | Control | Aldh2 | GZMC- NK
Supplementary Data 17	mouse	309	NK	1.11904550811404e-07 | 0.320802834333676 | 0.464 | 0.397 | 0.0024708524819158 | Control | Taok1 | GZMC- NK
Supplementary Data 17	mouse	310	NK	1.58303466002725e-07 | 0.327968570305649 | 0.129 | 0.009 | 0.00349534052934016 | Control | Hpd | GZMC- NK
Supplementary Data 17	mouse	311	NK	1.71244486876537e-07 | 0.323320692830587 | 0.18 | 0.046 | 0.00378107827023394 | Control | Cyp2c29 | GZMC- NK
Supplementary Data 17	mouse	312	NK	1.84192974692582e-07 | 0.346327603619739 | 0.799 | 0.708 | 0.00406698088121221 | Control | Sptbn1 | GZMC- NK
Supplementary Data 17	mouse	313	NK	2.36026268625235e-07 | 0.318245740599745 | 0.165 | 0.046 | 0.0052114600112452 | Control | Stab2 | GZMC- NK
Supplementary Data 17	mouse	314	NK	2.36304237589044e-07 | 0.426847869451606 | 0.495 | 0.379 | 0.00521759756596608 | Control | Itga2 | GZMC- NK
Supplementary Data 17	mouse	315	NK	2.65297392877993e-07 | 0.435675774635228 | 0.294 | 0.128 | 0.00585776643474608 | Control | Clec4g | GZMC- NK
Supplementary Data 17	mouse	316	NK	2.66642335630084e-07 | 0.598712749706056 | 0.495 | 0.237 | 0.00588746277071225 | Control | Klra9 | GZMC- NK
Supplementary Data 17	mouse	317	NK	4.34739008630557e-07 | 0.412494023453624 | 0.639 | 0.425 | 0.00959903731056271 | Control | Atp1b1 | GZMC- NK
Supplementary Data 17	mouse	318	NK	5.24910683175096e-07 | 0.435852007235908 | 0.237 | 0.087 | 0.0115900278845061 | Control | Arl4d | GZMC- NK
Supplementary Data 17	mouse	319	NK	5.71405817234142e-07 | 0.471575226943956 | 0.304 | 0.11 | 0.0126166404445299 | Control | Fcgr2b | GZMC- NK
Supplementary Data 17	mouse	320	NK	6.91862781318555e-07 | 0.379001173690706 | 0.206 | 0.064 | 0.0152763302115137 | Control | Oit3 | GZMC- NK
Supplementary Data 17	mouse	321	NK	6.99250852236243e-07 | 0.339682964933246 | 0.902 | 0.831 | 0.0154394588173762 | Control | Pik3r1 | GZMC- NK
Supplementary Data 17	mouse	322	NK	7.16433108624771e-07 | 0.31958631001 | 0.485 | 0.425 | 0.0158188430384349 | Control | Pura | GZMC- NK
Supplementary Data 17	mouse	323	NK	7.46150110527616e-07 | 0.365908162659124 | 0.149 | 0.041 | 0.0164749944404498 | Control | Wfdc21 | GZMC- NK
Supplementary Data 17	mouse	324	NK	8.84379035581073e-07 | 0.346948190502796 | 0.557 | 0.525 | 0.0195270891056301 | Control | Phip | GZMC- NK
Supplementary Data 17	mouse	325	NK	9.72509294752061e-07 | 0.323164254977358 | 0.165 | 0.023 | 0.0214730052281255 | Control | Hamp | GZMC- NK
Supplementary Data 17	mouse	326	NK	1.02495061675215e-06 | 0.352301748731505 | 0.16 | 0.046 | 0.0226309096178874 | Control | Gpr182 | GZMC- NK
Supplementary Data 17	mouse	327	NK	1.3529487660137e-06 | 0.456110187430116 | 0.706 | 0.489 | 0.0298731087535826 | Control | Eomes | GZMC- NK
Supplementary Data 17	mouse	328	NK	1.56307190692866e-06 | 0.33327243516057 | 0.686 | 0.63 | 0.0345126277049848 | Control | Bptf | GZMC- NK
Supplementary Data 17	mouse	329	NK	1.66348730559932e-06 | 0.318200292033269 | 0.325 | 0.251 | 0.036729799707633 | Control | Rif1 | GZMC- NK
Supplementary Data 17	mouse	330	NK	1.93843729969063e-06 | 0.367525095130169 | 0.459 | 0.301 | 0.042800695577169 | Control | Vezf1 | GZMC- NK
Supplementary Data 17	mouse	331	NK	2.30105232371786e-52 | 1.27674384468605 | 0.781 | 0.072 | 5.08072353076905e-48 | PBC | S100a9 | GZMC- NK
Supplementary Data 17	mouse	332	NK	6.84544585671922e-34 | 1.22859581231338 | 0.717 | 0.149 | 1.5114744451636e-29 | PBC | Igkc | GZMC- NK
Supplementary Data 17	mouse	333	NK	3.75857098679535e-33 | 1.08899532098317 | 0.484 | 0.01 | 8.29892473884413e-29 | PBC | Ighg1 | GZMC- NK
Supplementary Data 17	mouse	334	NK	7.69205294182166e-33 | 0.98832174292391 | 0.548 | 0.036 | 1.69840528955422e-28 | PBC | S100a8 | GZMC- NK
Supplementary Data 17	mouse	335	NK	4.84057876239339e-29 | 0.839177163489109 | 0.539 | 0.052 | 1.06879979073646e-24 | PBC | Marco | GZMC- NK
Supplementary Data 17	mouse	336	NK	6.84312646563467e-22 | 0.896658255458436 | 0.42 | 0.036 | 1.51096232361213e-17 | PBC | Plac8 | GZMC- NK
Supplementary Data 17	mouse	337	NK	2.91729922288966e-19 | 1.14189195897117 | 0.42 | 0.062 | 6.44139668414036e-15 | PBC | Cd3d | GZMC- NK
Supplementary Data 17	mouse	338	NK	4.54288059409486e-19 | 0.352424800416522 | 0.995 | 1 | 1.00306803517614e-14 | PBC | B2m | GZMC- NK
Supplementary Data 17	mouse	339	NK	6.54280301410827e-19 | 0.422098615634219 | 1 | 1 | 1.44465090551511e-14 | PBC | Rps3 | GZMC- NK
Supplementary Data 17	mouse	340	NK	5.06490532474235e-18 | 0.488967247494943 | 1 | 0.923 | 1.11833109570311e-13 | PBC | H2-Q7 | GZMC- NK
Supplementary Data 17	mouse	341	NK	5.97968928336266e-18 | 0.476310489962421 | 1 | 0.902 | 1.32031539376648e-13 | PBC | Rpl3 | GZMC- NK
Supplementary Data 17	mouse	342	NK	9.84141806056546e-18 | 0.606457311952505 | 0.315 | 0.015 | 2.17298510777285e-13 | PBC | Cxcl13 | GZMC- NK
Supplementary Data 17	mouse	343	NK	3.81080945715697e-17 | 0.381041047288131 | 1 | 1 | 8.4142672814026e-13 | PBC | Rpl17 | GZMC- NK
Supplementary Data 17	mouse	344	NK	6.7869691386291e-17 | 0.378762059857769 | 1 | 0.99 | 1.4985627858093e-12 | PBC | Rps10 | GZMC- NK
